stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2310,Nebraska & Elizabeth NE,NEBRASKA AVE & ELIZABETH ST,41.645483,-83.559586,,,,,,0
2311,Nebraska & Elizabeth SW,NEBRASKA AVE & ELIZABETH ST,41.645376,-83.560387,,,,,,0
2312,Nebraska & Elysian NE,NEBRASKA AVE & ELYSIAN AVE,41.645522,-83.610635,,,,,,0
2313,Nebraska & Elysian SW,NEBRASKA AVE & ELYSIAN AVE,41.645469,-83.611093,,,,,,0
2314,Nebraska & Ewing NE,NEBRASKA AVE & EWING ST,41.645539,-83.562,,,,,,0
2315,Nebraska & Ewing SW,NEBRASKA AVE & EWING ST,41.645413,-83.562947,,,,,,0
2316,Nebraska & Forest NW,NEBRASKA AVE & FOREST AVE,41.645652,-83.569996,,,,,,0
2317,Nebraska & Forest SW,NEBRASKA AVE & FOREST AVE,41.645508,-83.57021,,,,,,0
2318,Nebraska & Greening NE,2000 NEBRASKA AVE,41.645613,-83.599509,,,,,,0
2319,Nebraska & Greening SW,NEBRASKA AVE & GREENING RD,41.645424,-83.600172,,,,,,0
2320,Nebraska & Hawley NE,NEBRASKA AVE & N HAWLEY ST,41.645658,-83.566887,,,,,,0
2321,Nebraska & Hawley SW,NEBRASKA AVE & N HAWLEY ST,41.645525,-83.567737,,,,,,0
2322,Nebraska & Heidelberg SW,5301 Nebraska Ave,41.645912,-83.673461,,,,,,0
2323,Nebraska & Hinde SW,NEBRASKA AVE & HINDE RD,41.645415,-83.597494,,,,,,0
2324,Nebraska & Hoag NE,NEBRASKA AVE & HOAG ST,41.64564,-83.57174,,,,,,0
2325,Nebraska & Hoag NW,NEBRASKA AVE & HOAG ST,41.645616,-83.574605,,,,,,0
2326,Nebraska & Hoag SW,NEBRASKA AVE & HOAG ST,41.645516,-83.572637,,,,,,0
2328,Nebraska & Junction NE,NEBRASKA AVE & JUNCTION AVE,41.645609,-83.57673,,,,,,0
2329,Nebraska & Junction SE,NEBRASKA AVE & JUNCTION AVE,41.645488,-83.575421,,,,,,0
2330,Nebraska & Junction SW,NEBRASKA AVE & JUNCTION AVE,41.645492,-83.577461,,,,,,0
2331,Nebraska & Kopernik SW,NEBRASKA AVE & KOPERNIK AVE,41.645423,-83.602347,,,,,,0
2332,Nebraska & Liberty Central NE,NEBRASKA AVE & LIBERTY CENTRAL,41.6456,-83.602373,,,,,,0
2333,Nebraska & Marmion SW,NEBRASKA AVE & MARMION AVE,41.645453,-83.591939,,,,,,0
2334,Nebraska & Miller NE,NEBRASKA AVE & N MILLER ST,41.645562,-83.56509,,,,,,0
2335,Nebraska & Miller SW,NEBRASKA AVE & N MILLER ST,41.645465,-83.565832,,,,,,0
2336,Nebraska & Moran NE,NEBRASKA AVE & MORAN AVE,41.645573,-83.619154,,,,,,0
2337,Nebraska & Montrose,NEBRASKA AVE & MONTROSE AVE,41.645573,-83.588838,,,,,,0
2338,Nebraska & Montrose SW,NEBRASKA AVE & MONTROSE AVE,41.645453,-83.589401,,,,,,0
2339,Nebraska & Parkside NW,NEBRASKA AVE & PARKSIDE BLVD,41.64561,-83.595736,,,,,,0
2340,Nebraska & Parkside SW,NEBRASKA AVE & PARKSIDE BLVD,41.645398,-83.595665,,,,,,0
2341,Nebraska & Pulaski NE,NEBRASKA AVE & PULASKI ST,41.645632,-83.57943,,,,,,0
2342,Nebraska & Pulaski SE,NEBRASKA AVE & PULASKI ST,41.645477,-83.579504,,,,,,0
2343,Nebraska & Ranch NE,NEBRASKA AVE & RANCH DR,41.64553,-83.613888,,,,,,0
2344,Nebraska & Ranch SW,NEBRASKA AVE & RANCH DR,41.645474,-83.614383,,,,,,0
2345,Nebraska & Reynolds SW,NEBRASKA AVE & N REYNOLDS RD,41.645893,-83.668505,,,,,,0
2347,Nebraska & Secor NE,NEBRASKA AVE & SECOR RD,41.645596,-83.624123,,,,,,0
2348,Nebraska & Secor SW,NEBRASKA AVE & SECOR RD,41.645525,-83.625275,,,,,,0
2349,Nebraska & Searles NW,NEBRASKA AVE & SEARLES RD,41.645582,-83.621383,,,,,,0
2350,Nebraska & Searles SE,NEBRASKA AVE & SEARLES RD,41.645531,-83.620871,,,,,,0
2351,Nebraska & Underwood SW,NEBRASKA AVE & UNDERWOOD AVE,41.645468,-83.617162,,,,,,0
2352,Nebraska & Wamba SW,NEBRASKA AVE & WAMBA AVE,41.64544,-83.60863,,,,,,0
2353,Nebraska & Waverly NE,NEBRASKA AVE & WAVERLY AVE,41.645568,-83.590212,,,,,,0
2354,Nebraska & Waverly SW,NEBRASKA AVE & WAVERLY AVE,41.645452,-83.59052,,,,,,0
2355,Nebraska & Woodstock SW,NEBRASKA AVE & WOODSTOCK AVE,41.645405,-83.593437,,,,,,0
2356,Nebraska & Westwood NW,NEBRASKA AVE & N WESTWOOD AVE,41.645594,-83.607163,,,,,,0
2357,New Towne Square & Alexitowne SW,NEW TOWNE SQUARE DR & ALEXITOWNE DR,41.723168,-83.545107,,,,,,0
2358,Oak & 1st SE,OAK ST & 1ST ST,41.645832,-83.525517,,,,,,0
2359,Oak & 2nd NW,OAK ST & 2ND ST,41.645884,-83.525636,,,,,,0
2360,Oak & 2nd SE,OAK ST & 2ND ST,41.645031,-83.525484,,,,,,0
2361,Oak & Buczko NW,OAK ST & BUCZKO ST,41.634182,-83.525343,,,,,,0
2362,Oak & Buczko SE,OAK ST & BUCZKO ST,41.632401,-83.52511,,,,,,0
2363,Oak & Earl NW,OAK ST & EARL ST,41.631892,-83.525274,,,,,,0
2364,Oak & Fassett NE,OAK ST & FASSETT ST,41.630085,-83.525044,,,,,,0
2365,Oak & Fassett NW,OAK ST & FASSETT ST,41.62964,-83.525207,,,,,,0
2366,Oak & Greenwood NW,OAK ST & GREENWOOD AVE,41.642121,-83.525593,,,,,,0
2367,Oak & Hathaway NW,OAK ST & HATHAWAY ST,41.627838,-83.52515,,,,,,0
2368,Oak & Hathaway SE,OAK ST & HATHAWAY ST,41.627459,-83.524999,,,,,,0
2369,Oak & Jay NW,OAK ST & JAY ST,41.638408,-83.525418,,,,,,0
2370,Oak & Lyle NW,OAK ST & RICHFORD ST,41.623592,-83.524968,,,,,,0
2371,Oak & Milton SE,OAK ST & MILTON ST,41.63787,-83.52528,,,,,,0
2372,Oak & Nevada SW,OAK ST & NEVADA ST,41.639605,-83.525486,,,,,,0
2373,Oak & Nevada SE,OAK ST & NEVADA ST,41.639265,-83.525309,,,,,,0
2374,Oak & Navarre NW,OAK ST & NAVARRE AVE,41.636478,-83.525365,,,,,,0
2375,Oak & Oakdale NW,OAK ST & OAKDALE AVE,41.621919,-83.524916,,,,,,0
2376,Oak & Rall NE,OAK ST & RALL ST,41.625661,-83.524942,,,,,,0
2377,Oak & Rall NW,OAK ST & RALL ST,41.625595,-83.525059,,,,,,0
2378,Oak & Starr NW,OAK ST & STARR AVE,41.643731,-83.525569,,,,,,0
2379,Oak & Starr SE,OAK ST & STARR AVE,41.642859,-83.525392,,,,,,0
2380,Oak & Viking SE,OAK ST & VIKING ST,41.636789,-83.525228,,,,,,0
2389,Oak Grove & Douglas NE,OAK GROVE PL & DOUGLAS RD,41.700787,-83.601784,,,,,,0
2390,Oak Grove & Douglas SE,OAK GROVE PL & DOUGLAS RD,41.700685,-83.600031,,,,,,0
2391,Oak Grove & Tremainsville NW,OAK GROVE PL & TREMAINSVILLE RD,41.701555,-83.598504,,,,,,0
2392,Oak Grove & Tremainsville SW,OAK GROVE PL & TREMAINSVILLE RD,41.700738,-83.599629,,,,,,0
2393,Oakdale & Akron NE,OAKDALE AVE & AKRON ST,41.621783,-83.52278,,,,,,0
2394,Oakdale & Bond SW,OAKDALE AVE & BOND ST,41.621772,-83.521648,,,,,,0
2395,Oakdale & Lebanon NE,OAKDALE AVE & LEBANON ST,41.621872,-83.518351,,,,,,0
2396,Oakdale & Lebanon SW,OAKDALE AVE & LEBANON ST,41.621802,-83.519021,,,,,,0
2397,Oakdale & Milroy NE,OAKDALE AVE & MILROY ST,41.621905,-83.516302,,,,,,0
2398,Oakdale & Milroy SW,OAKDALE AVE & MILROY ST,41.621839,-83.516891,,,,,,0
2399,Oakdale & Oak NE,OAKDALE AVE & OAK ST,41.621797,-83.524066,,,,,,0
2400,Oakdale & Oakmont NE,OAKDALE AVE & OAKMONT ST,41.621843,-83.520416,,,,,,0
2401,Oakdale & Schomberg SW,OAKDALE AVE & SCHOMBERG ST,41.621798,-83.52037,,,,,,0
2402,Ottawa River & 116th NW,OTTAWA RIVER RD & 116TH ST,41.712542,-83.485109,,,,,,0
2403,Ottawa River & 117th NE,OTTAWA RIVER RD & 117TH ST,41.712391,-83.485164,,,,,,0
2404,Ottawa River & 287 NE,OTTAWA RIVER RD & 287TH ST,41.710819,-83.490377,,,,,,0
2405,Ottawa River & 287th SW,OTTAWA RIVER RD & 287TH ST,41.710435,-83.49076,,,,,,0
2406,Ottawa River & Ottawa Trail NE,OTTAWA RIVER RD & OTTAWA TRAIL DR,41.708888,-83.495071,,,,,,0
2407,Ottawa River & Ottawa Trail SE,OTTAWA RIVER RD & OTTAWA TRAIL DR,41.708808,-83.495167,,,,,,0
2408,Old Trail & Wayne SE,OLD TRAIL RD & W WAYNE ST,41.558186,-83.673842,,,,,,0
2409,Oakwood  & Calumet NE,OAKWOOD AVE & CALUMET AVE,41.656247,-83.585013,,,,,,0
2410,Oakwood & Clinton NE,OAKWOOD AVE & CLINTON ST,41.656313,-83.581996,,,,,,0
2411,Oakwood & Clinton SE,OAKWOOD AVE & CLINTON ST,41.656223,-83.583722,,,,,,0
2412,Oakwood & Collingwood SW,OAKWOOD AVE & COLLINGWOOD BLVD,41.656646,-83.556569,,,,,,0
2413,Oakwood & Detroit SW,OAKWOOD AVE & N DETROIT AVE,41.656306,-83.576306,,,,,,0
2414,Oakwood & Forest SW,OAKWOOD AVE & FOREST AVE,41.656407,-83.569976,,,,,,0
2415,Oakwood & Glenwood SW,OAKWOOD AVE & GLENWOOD AVE,41.656549,-83.562199,,,,,,0
2416,Oakwood & Hoag SE,OAKWOOD AVE & HOAG ST,41.656384,-83.572227,,,,,,0
2417,Oakwood & Joffre SW,OAKWOOD AVE & JOFFRE AVE,41.656183,-83.586919,,,,,,0
2418,Oakwood & Lawrence SW,OAKWOOD AVE & LAWRENCE AVE,41.65647,-83.564797,,,,,,0
2419,Oakwood & Parkdale NE,OAKWOOD AVE & PARKDALE AVE,41.656227,-83.587112,,,,,,0
2420,Oakwood & Smead SE,OAKWOOD AVE & SMEAD AVE,41.656253,-83.580197,,,,,,0
2421,Oakwood & Waite SW,OAKWOOD AVE & WAITE AVE,41.65644,-83.566616,,,,,,0
2422,Pelham & Cheltenham NE,PELHAM RD & CHELTENHAM RD,41.666861,-83.609683,,,,,,0
2423,Pelham & Douglas SW,PELHAM RD & DOUGLAS RD,41.666803,-83.609443,,,,,,0
2426,Phillips & Fairview NE,PHILLIPS AVE & FAIRVIEW DR,41.691361,-83.561046,,,,,,0
2427,Phillips & Fairview SE,PHILLIPS AVE & FAIRVIEW DR,41.691706,-83.562946,,,,,,0
2428,Perrysburg Holland & Holland Sylvania NE,PERRYSBURG HOLLAND RD & S HOLLAND SYLVANIA RD,41.599404,-83.688886,,,,,,0
2429,Phillips & Haverhill NE,PHILLIPS AVE & HAVERHILL DR,41.691891,-83.562871,,,,,,0
2430,Phillips & Peru NE,PHILLIPS AVE & PERU ST,41.690505,-83.557755,,,,,,0
2431,Phillips & Peru SE,PHILLIPS AVE & PERU ST,41.690349,-83.557743,,,,,,0
2432,Phillips & Vermaas SW,PHILLIPS AVE & VERMAAS AVE,41.691198,-83.561053,,,,,,0
2433,Parkside & Avondale SE,PARKSIDE BLVD & AVONDALE AVE,41.647599,-83.594889,,,,,,0
2434,Parkside & Avondale SW,PARKSIDE BLVD & AVONDALE AVE,41.649032,-83.595359,,,,,,0
2436,Parkside & Nebraska NW,PARKSIDE BLVD & NEBRASKA AVE,41.645775,-83.595306,,,,,,0
2439,Parkside & Midway Plaisance NE,PARKSIDE BLVD,41.651238,-83.594928,,,,,,0
2440,Parkside & Richmond NW,PARKSIDE BLVD,41.659511,-83.59507,,,,,,0
2442,Parkside & Woodruff NW,PARKSIDE BLVD,41.660584,-83.595175,,,,,,0
2443,ProMedica & Hughes SE,PROMEDICA PKWY,41.673983,-83.593931,,,,,,0
2444,Pontiac & Erie NE,PONTIAC ST,41.682381,-83.492959,,,,,,0
2445,Pontiac & Summit SW,PONTIAC ST,41.682178,-83.493057,,,,,,0
2448,Post & Detroit NW,POST ST,41.671889,-83.565907,,,,,,0
2450,Reynolds & Angola NW,S REYNOLDS RD,41.628118,-83.664614,,,,,,0
2451,Reynolds & South SE,S REYNOLDS RD,41.630601,-83.664357,,,,,,0
2452,Reynolds & Brownstone NW,S REYNOLDS RD,41.608501,-83.664911,,,,,,0
2453,Reynolds & Brownstone SE,S REYNOLDS RD,41.607719,-83.664583,,,,,,0
2454,Reynolds & Cheshire NW,S REYNOLDS RD,41.641243,-83.664618,,,,,,0
2455,Reynolds & Claxton NW,N REYNOLDS RD,41.663172,-83.667855,,,,,,0
2456,Reynolds & Darlene NW,N REYNOLDS RD,41.650985,-83.664724,,,,,,0
2457,Reynolds & Dorr NW,N REYNOLDS RD & DORR ST,41.653833,-83.66529,,,,,,0
2458,Reynolds & Florita NW,N REYNOLDS RD & FLORITA DR,41.657041,-83.667573,,,,,,0
2459,Reynolds & Kellogg NW,N REYNOLDS RD & KELLOGG RD,41.647759,-83.664689,,,,,,0
2460,Reynolds & Mardone SE,S REYNOLDS RD & MARDONE DR,41.621217,-83.664434,,,,,,0
2461,Reynolds & Marriat NW,N REYNOLDS RD & MARRIAT RD,41.6607,-83.667743,,,,,,0
2462,Reynolds & Melvin SE,S REYNOLDS RD & MELVIN DR,41.617087,-83.664466,,,,,,0
2463,Reynolds & Marybrook NW,S REYNOLDS RD & MARYBROOK DR,41.614407,-83.664755,,,,,,0
2464,Reynolds & Nebraska SSW,N REYNOLDS RD & NEBRASKA AVE,41.643462,-83.664642,,,,,,0
2465,Reynolds & Nebraska SW,N REYNOLDS RD & NEBRASKA AVE,41.645419,-83.664659,,,,,,0
2466,Reynolds & Norwich NW,S REYNOLDS RD & NORWICH RD,41.621477,-83.664722,,,,,,0
2467,Reynolds & Rondeau NW,N REYNOLDS RD & RONDEAU ST,41.664749,-83.667827,,,,,,0
2468,Reynolds & South SEE,S REYNOLDS RD & SOUTH AVE,41.629989,-83.664351,,,,,,0
2469,Reynolds & South SW,S REYNOLDS RD & SOUTH AVE,41.630502,-83.664606,,,,,,0
2470,Reynolds & Southwyck NE,S REYNOLDS RD & SOUTHWYCK BLVD,41.605285,-83.66453,,,,,,0
2471,Reynolds & Southwyck NW,S REYNOLDS RD & SOUTHWYCK BLVD,41.605667,-83.664866,,,,,,0
2472,Reynolds & Willcrest SE,S REYNOLDS RD & N WILLCREST DR,41.613489,-83.664543,,,,,,0
2475,Richards & Overlook NW,RICHARDS RD & OVERLOOK BLVD,41.651844,-83.640838,,,,,,0
2477,Richards & Victory NW,RICHARDS RD & VICTORY AVE,41.648836,-83.640665,,,,,,0
2478,River & Askin NW,RIVER RD & ASKIN ST,41.574866,-83.624762,,,,,,0
2479,River & Askin SW,RIVER RD & ASKIN ST,41.574672,-83.624716,,,,,,0
2480,River & Brookford NW,RIVER RD & BROOKFORD DR,41.601357,-83.59328,,,,,,0
2481,River & Brookford SE,RIVER RD & BROOKFORD DR,41.600587,-83.593752,,,,,,0
2482,River & Brookford SW,RIVER RD & BROOKFORD DR,41.600405,-83.594024,,,,,,0
2483,River & Bittersweet NW,RIVER RD & BITTERSWEET DR,41.588315,-83.605233,,,,,,0
2484,River & Burroughs SE,RIVER RD & BURROUGHS DR,41.596756,-83.596713,,,,,,0
2485,River & Carisbrook NW,RIVER RD & E CARISBROOK DR,41.57871,-83.616218,,,,,,0
2486,River & Carew NE,RIVER RD & CAREW LN,41.57756,-83.618701,,,,,,0
2487,River & Chevy Chase NE,RIVER RD & CHEVY CHASE LN,41.594349,-83.598615,,,,,,0
2488,River & Chevy Chase NW,RIVER RD & CHEVY CHASE LN,41.593511,-83.599365,,,,,,0
2489,River & Chevy Chase SE,RIVER RD & CHEVY CHASE LN,41.593174,-83.599587,,,,,,0
2490,River & Central Grove NW,RIVER RD & CENTRAL GRV,41.603057,-83.592938,,,,,,0
2491,River & Central Grove SE,RIVER RD & CENTRAL GRV,41.602738,-83.592886,,,,,,0
2492,River & Colwell NW,RIVER RD & COLWELL ST,41.573235,-83.63059,,,,,,0
2493,River & Colwell SE,RIVER RD & COLWELL ST,41.573204,-83.630043,,,,,,0
2494,River & Copland NE,RIVER RD & COPLAND BLVD,41.59259,-83.601121,,,,,,0
2495,River & Detroit NW,RIVER RD & DETROIT AVE,41.575983,-83.62212,,,,,,0
2496,River & Flint SW,RIVER RD & FLINT DR,41.590435,-83.603826,,,,,,0
2498,River & Glendale SW,RIVER RD & ROHR BLVD,41.611784,-83.587601,,,,,,0
2499,River & Grand Valley NE,RIVER RD & GRAND VALLEY DR,41.581204,-83.610883,,,,,,0
2500,River & Hemlock SE,RIVER RD & HEMLOCK DR,41.585186,-83.60707,,,,,,0
2501,River & Hemlock SW,RIVER RD & HEMLOCK DR,41.585393,-83.607063,,,,,,0
2502,River & Inwood NW,RIVER RD & INWOOD PL,41.579448,-83.614603,,,,,,0
2503,River & Johnson NW,RIVER RD & JOHNSON ST,41.572739,-83.635498,,,,,,0
2504,River & Juniper SW,RIVER RD & JUNIPER DR,41.587083,-83.606032,,,,,,0
2505,River & Kumler NW,RIVER RD & KUMLER DR,41.580746,-83.61182,,,,,,0
2506,River & Key NE,RIVER RD & KEY ST,41.571814,-83.640376,,,,,,0
2507,River & Key SE,RIVER RD & KEY ST,41.569727,-83.643091,,,,,,0
2508,River & Midland NE,RIVER RD & MIDLAND AVE,41.589999,-83.604023,,,,,,0
2509,River & Midland NW,RIVER RD & MIDLAND AVE,41.589215,-83.604634,,,,,,0
2510,River & Midland SE,RIVER RD & MIDLAND AVE,41.588449,-83.605035,,,,,,0
2511,River & Marengo SE,RIVER RD & MARENGO ST,41.606715,-83.592382,,,,,,0
2512,River & Michigan NE,RIVER RD & MICHIGAN AVE,41.573813,-83.62698,,,,,,0
2513,River & Michigan SW,RIVER RD & MICHIGAN AVE,41.573472,-83.627635,,,,,,0
2514,River & Overbrook SE,RIVER RD & OVERBROOK DR,41.585946,-83.606602,,,,,,0
2515,River & Phillips NE,RIVER RD & PHILLIPS ST,41.573426,-83.628997,,,,,,0
2516,River & River Bend SW,RIVER RD & RIVER BEND LN,41.577388,-83.618858,,,,,,0
2517,River & River Glen SW,RIVER RD & RIVER GLEN RD,41.579387,-83.614526,,,,,,0
2518,River & Rohr SE,RIVER RD & ROHR BLVD,41.610748,-83.589586,,,,,,0
2519,River & Ransom NE,RIVER RD & RANSOM ST,41.573011,-83.632915,,,,,,0
2520,River & Ransom SW,RIVER RD & RANSOM ST,41.572748,-83.634305,,,,,,0
2521,River & Sandalwood NE,RIVER RD & SANDALWOOD AVE,41.583446,-83.608159,,,,,,0
2522,River & Sandalwood NW,RIVER RD & SANDALWOOD AVE,41.583723,-83.608088,,,,,,0
2523,River & Sherwood NW,RIVER RD & SHERWOOD AVE,41.604952,-83.592639,,,,,,0
2524,River & Sherwood SE,RIVER RD & SHERWOOD AVE,41.604272,-83.592667,,,,,,0
2525,River & TCC NE,RIVER RD & CHEVY CHASE LN,41.594881,-83.598326,,,,,,0
2526,River & TCC NEE,RIVER RD & BURROUGHS DR,41.596754,-83.59686,,,,,,0
2527,River & TCC SE,RIVER RD & BURROUGHS DR,41.598234,-83.595569,,,,,,0
2528,River & Tamarack NE,RIVER RD & TAMARACK DR,41.584531,-83.607467,,,,,,0
2529,River & Tamarack NW,RIVER RD & TAMARACK DR,41.584392,-83.607687,,,,,,0
2530,River & Townley SW,RIVER RD & TOWNLEY RD,41.598009,-83.595853,,,,,,0
2531,River & Tappan NE,RIVER RD & TAPPAN ST,41.572877,-83.634299,,,,,,0
2532,River & Turnpike NW,RIVER RD & SANDALWOOD AVE,41.582397,-83.609107,,,,,,0
2533,River & Wall SE,RIVER RD & WALL ST,41.572978,-83.632388,,,,,,0
2534,River & William NW,RIVER RD & E WILLIAM ST,41.56777,-83.64523,,,,,,0
2535,River & William SE,RIVER RD & E WILLIAM ST,41.567003,-83.645449,,,,,,0
2536,River & Westmeyer NW,RIVER RD & WESTMEYER ST,41.608545,-83.591789,,,,,,0
2537,River & Westmeyer SE,RIVER RD & WESTMEYER ST,41.607845,-83.591974,,,,,,0
2538,South Cove & Auburn SE,S COVE BLVD & AUBURN AVE,41.67314,-83.579142,,,,,,0
2539,South Cove & Ayers SW,S COVE BLVD & AYERS AVE,41.673695,-83.574756,,,,,,0
2540,Schneider & Hinsdale SW,SCHNEIDER RD & HINSDALE DR,41.608472,-83.610853,,,,,,0
2541,Schneider & Watkins NE,SCHNEIDER RD & WATKINS DR,41.608513,-83.608091,,,,,,0
2542,Schneider & Watkins SW,SCHNEIDER RD & WATKINS DR,41.608452,-83.608745,,,,,,0
2543,Schreier & Island View NW,SCHREIER RD & ISLAND VIEW AVE,41.597945,-83.57043,,,,,,0
2544,South Cove & Thatcher SW,S COVE BLVD & THATCHER DR,41.673284,-83.577516,,,,,,0
2545,Suder & Abygail SE,SUDER AVE & ABYGAIL TRL,41.704197,-83.498363,,,,,,0
2546,Suder & Allendale NE,SUDER AVE & ALLENDALE DR,41.699772,-83.497383,,,,,,0
2547,Suder & East Harbor SE,SUDER AVE & E HARBOR DR,41.719576,-83.497098,,,,,,0
2548,Suder & Erie NE,SUDER AVE & N ERIE ST,41.685234,-83.489557,,,,,,0
2549,Suder & Greenwich NE,SUDER AVE & GREENWICH LN,41.712838,-83.499684,,,,,,0
2550,Suder & Greenwich NW,SUDER AVE & GREENWICH LN,41.713026,-83.499749,,,,,,0
2551,Suder Kroger,SUDER AVE & ABYGAIL TRL,41.706052,-83.498856,,,,,,0
2552,Suder & Lehman NW,SUDER AVE & LEHMAN AVE,41.702135,-83.497998,,,,,,0
2553,Suder & Lehman SE,SUDER AVE & LEHMAN AVE,41.701415,-83.497731,,,,,,0
2554,Suder & Malabar NW,SUDER AVE & MALABAR DR,41.719588,-83.497244,,,,,,0
2555,Suder & Malabar SE,SUDER AVE & MALABAR DR,41.718448,-83.497526,,,,,,0
2556,Suder & Malabar SW,SUDER AVE & MALABAR DR,41.718694,-83.497535,,,,,,0
2557,Suder & Manhattan NW,SUDER AVE & E MANHATTAN BLVD,41.689408,-83.495252,,,,,,0
2558,Suder & Northwyck NE,SUDER AVE & NORTHWYCK DR,41.69859,-83.497184,,,,,,0
2559,Suder & Northwyck SW,SUDER AVE & NORTHWYCK DR,41.69838,-83.497185,,,,,,0
2560,Suder & Ottawa River NW,SUDER AVE & OTTAWA RIVER RD,41.709775,-83.49967,,,,,,0
2561,Suder & Ottawa River SE,SUDER AVE & OTTAWA RIVER RD,41.70632,-83.498805,,,,,,0
2562,Suder & Shoreland SE,SUDER AVE & SHORELAND AVE,41.7097,-83.499522,,,,,,0
2563,Suder & South Ottawa Cove SW,SUDER AVE & S OTTAWA COVE DR,41.715384,-83.498793,,,,,,0
2564,Suder & Thornbrook SE,SUDER AVE & THORNBROOK TRL,41.71632,-83.498399,,,,,,0
2565,Suder & Willow Brook NW,SUDER AVE & WILLOW BROOK LN,41.69141,-83.495681,,,,,,0
2566,Suder & Willow Brook SE,SUDER AVE & WILLOW BROOK LN,41.691154,-83.495563,,,,,,0
2567,Suder & Wiler SE,SUDER AVE & WILER LN,41.695025,-83.49637,,,,,,0
2568,Suder & Wiler SSE,SUDER AVE & WILER LN,41.693771,-83.496153,,,,,,0
2569,Suder & Wiler SW,SUDER AVE & WILER LN,41.693726,-83.496181,,,,,,0
2571,Seaman & Poplar NE,SEAMAN ST & POPLAR ST,41.651101,-83.494485,,,,,,0
2573,Seaman & Reed NE,SEAMAN ST & REED ST,41.65103,-83.497016,,,,,,0
2575,Seaman & Van Buren NE,SEAMAN ST & VAN BUREN AVE,41.651155,-83.490913,,,,,,0
2579,Secor & Bancroft NW,SECOR RD & W BANCROFT ST,41.663629,-83.622341,,,,,,0
2580,Secor & Bancroft SE,SECOR RD & W BANCROFT ST,41.662385,-83.622102,,,,,,0
2581,Secor & Brantford SE,SECOR RD & BRANTFORD RD,41.664385,-83.622179,,,,,,0
2582,Secor & Brookside SE,SECOR RD & BROOKSIDE RD,41.659278,-83.621972,,,,,,0
2583,Secor & Brookside SW,SECOR RD & BROOKSIDE RD,41.659325,-83.622195,,,,,,0
2584,Secor & Central NE,SECOR RD & W CENTRAL AVE,41.679122,-83.622606,,,,,,0
2585,Secor & Central NW,SECOR RD & W CENTRAL AVE,41.679757,-83.62288,,,,,,0
2586,Secor & Central SE,SECOR RD & W CENTRAL AVE,41.675862,-83.622521,,,,,,0
2587,Secor & Christie NW,SECOR RD & CHRISTIE BLVD,41.674111,-83.622646,,,,,,0
2588,Secor & Christie SE,SECOR RD & CHRISTIE BLVD,41.672572,-83.622459,,,,,,0
2591,Secor & Corydon NW,SECOR RD & CORYDON DR,41.695833,-83.623469,,,,,,0
2592,Secor & Corydon SE,SECOR RD & CORYDON DR,41.695064,-83.623229,,,,,,0
2593,Secor & Darlington NE,SECOR RD & DARLINGTON RD,41.668647,-83.62234,,,,,,0
2594,Secor & Darlington SW,SECOR RD & DARLINGTON RD,41.668498,-83.622445,,,,,,0
2595,Secor & Dorr SW,SECOR RD & DORR ST,41.655028,-83.62201,,,,,,0
2596,Secor & Eastbrook NW,SECOR RD & EASTBROOK DR,41.693677,-83.623407,,,,,,0
2597,Secor & Eastbrook SE,SECOR RD & EASTBROOK DR,41.692745,-83.623144,,,,,,0
2598,Secor & Executive NW,SECOR RD & EXECUTIVE PKWY,41.684737,-83.623079,,,,,,0
2599,Secor & Executive SE,SECOR RD & EXECUTIVE PKWY,41.681026,-83.62269,,,,,,0
2600,Secor & Executive SW,SECOR RD & EXECUTIVE PKWY,41.681202,-83.622968,,,,,,0
2601,Secor & Forest Grove SE,SECOR RD & FOREST GROVE DR,41.697683,-83.623312,,,,,,0
2602,Secor & Forest Grove SW,SECOR RD & FOREST GROVE DR,41.697754,-83.623531,,,,,,0
2603,Secor & Gracewood NW,SECOR RD & GRACEWOOD RD,41.70265,-83.623703,,,,,,0
2604,Secor & Gracewood SE,SECOR RD & GRACEWOOD RD,41.701959,-83.623455,,,,,,0
2605,Secor & Hughes NW,SECOR RD & HUGHES BLVD,41.676035,-83.622766,,,,,,0
2606,Secor & Kenwood NW,SECOR RD & KENWOOD BLVD,41.671047,-83.622513,,,,,,0
2607,Secor & Kenwood SE,SECOR RD & KENWOOD BLVD,41.670307,-83.622382,,,,,,0
2612,Secor & Laskey SE,SECOR RD & W LASKEY RD,41.704962,-83.623584,,,,,,0
2613,Secor & Laskey SW,SECOR RD & W LASKEY RD,41.705626,-83.623816,,,,,,0
2617,Secor & Monroe NW,SECOR RD & MONROE ST,41.690397,-83.623328,,,,,,0
2618,Secor & Monroe SW,SECOR RD & MONROE ST,41.68919,-83.623248,,,,,,0
2619,Secor & Oak Grove NW,SECOR RD & OAK GROVE PL,41.700124,-83.623614,,,,,,0
2620,Secor & Oak Grove SE,SECOR RD & OAK GROVE PL,41.699732,-83.623382,,,,,,0
2621,Secor & Pelham NW,SECOR RD & PELHAM RD,41.667181,-83.622386,,,,,,0
2622,Secor & Pelham SE,SECOR RD & PELHAM RD,41.666305,-83.622251,,,,,,0
2623,Secor & Queenswood SE,SECOR RD & QUEENSWOOD BLVD,41.683932,-83.622822,,,,,,0
